id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,beta,gamma,a_b,b_c,a_c,ecn_bond_dist_Al-Ga,ecn_bond_dist_Al-In,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-Al,ecn_bond_dist_Ga-In,ecn_bond_dist_Ga-O,ecn_bond_dist_In-Al,ecn_bond_dist_In-Ga,ecn_bond_dist_In-O,ecn_bond_dist_O-Al,ecn_bond_dist_O-Ga,ecn_bond_dist_O-In,Ef,soap_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
385,80,0.15625,0.1875,0.65625,12.20250356,9.920084856,9.920060682,9.919943865,89.99807833,90.00156677,90.00165773,1.000002437,1.000011776,1.000014213,1.969906154,3.284351461,2.096569033,1.095353428,3.280281134,2.104867587,3.42370909,3.191830877,2.096304065,1.020340471,1.238228244,2.060858208,0.1691,0.15467459,0.01442541,-0.01442541,0.000208092453668,0.0853069781195,0.239981568119,0.1691
386,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602183,5.833662206,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.435770692,0.0,1.731284699,1.958400656,0.0,0.0,0.0,2.89344555,0.0,2.002506605,1.906523834,0.0,0.840306904,0.3116,0.29646257,0.01513743,-0.01513743,0.000229141787005,0.0485796854942,0.345042255494,0.3116
388,40,0.8125,0.1875,0.0,9.517705203,9.105941717,8.476522933,4.93230171,90.00151279,90.00238371,90.00440003,1.07425436,1.718573484,1.846185058,2.942903227,0.0,1.796845385,3.095499267,0.0,1.766147742,0.0,0.0,0.0,1.859347698,0.748323848,0.0,0.0391,0.03705611,0.00204389,-0.00204389,4.1774863321e-06,0.0522734015345,0.0893295115345,0.0391
389,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.0015671,89.98829662,90.01271722,2.713897416,1.000053357,2.714042222,1.343663057,1.793479203,1.913610203,2.726524889,0.0,1.913645297,2.726524889,0.0,1.913582122,1.91373661,0.63792308,0.657574516,0.0962,0.09314984,0.00305016,-0.00305016,9.3034760256e-06,0.0317064449064,0.124856284906,0.0962
390,80,0.375,0.375,0.25,10.60925426,9.468196926,9.467909968,9.467895269,90.00317034,90.00333685,89.99674348,1.000030308,1.000001553,1.000031861,3.134959308,3.168700937,2.00673695,3.16729687,3.214593756,2.000132378,3.128037634,3.134268865,1.999029648,1.809918105,1.81532291,1.479044616,0.1969,0.19323345,0.00366655,-0.00366655,1.34435889025e-05,0.0186213814119,0.211854831412,0.1969
391,30,0.25,0.0,0.75,12.01193866,14.34184258,5.386669596,5.386229043,120.0014056,89.99564796,90.00297525,2.662469328,1.000081792,2.662687098,0.0,3.011786941,2.079838843,0.0,0.0,0.0,1.837229428,0.0,2.079820259,1.063403701,0.0,2.103329181,0.2716,0.31536958,0.04376958,0.04376958,0.00191577613338,0.161154565538,0.476524145538,0.35913916
392,80,0.84375,0.0,0.15625,9.9578907,23.66525098,6.234861666,6.23444049,120.0019324,90.00931071,90.01125099,3.795633688,1.000067556,3.795890107,0.0,3.193550465,1.908816828,0.0,0.0,0.0,3.117220245,0.0,2.067756142,1.892749449,0.0,1.613222932,0.1994,0.2574928,0.0580928,0.0580928,0.00337477341184,0.291338014042,0.548830814042,0.3155856
393,80,0.09375,0.46875,0.4375,11.86618457,24.59102511,6.676281627,6.675969502,119.9897026,90.00298122,90.00007879,3.683341489,1.000046754,3.683513698,3.338036772,3.434695277,2.108259514,1.112722374,3.396078995,2.053941911,1.990410247,3.338157855,2.062991207,0.662536182,1.915356359,2.040474724,0.3027,0.28976814,0.01293186,-0.01293186,0.00016723300306,0.0427217046581,0.332489844658,0.3027
394,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.421747426,90.00029609,105.0881185,90.00007154,3.832357047,1.006950567,3.8589941,0.0,0.0,0.0,0.0,3.313774811,1.92784441,0.0,3.299144234,1.950739751,0.0,1.72494264,1.941602663,0.0679,0.06904901,0.00114901,0.00114901,1.3202239801e-06,0.0169220913108,0.0859711013108,0.07019802
395,40,0.0,0.3125,0.6875,13.26346806,14.93895684,6.404290293,6.403269537,120.001449,90.0155113,90.00978738,2.332648296,1.000159412,2.333020148,0.0,0.0,0.0,0.0,3.308465123,2.0870843,0.0,3.213683832,2.140025443,0.0,1.852194425,2.125317681,0.3366,0.35664068,0.02004068,0.02004068,0.000401628854862,0.0595385620915,0.416179242092,0.37668136
398,40,0.0,0.1875,0.8125,14.13221547,15.60920332,6.466846523,6.466133011,119.9949729,90.02158381,90.0146182,2.413727195,1.000110346,2.41399354,0.0,0.0,0.0,0.0,3.384273826,2.163007642,0.0,3.33832669,2.183651411,0.0,1.178007479,2.139692179,0.3222,0.34664271,0.02444271,0.02444271,0.000597446072144,0.0758619180633,0.422504628063,0.37108542
400,40,0.875,0.0625,0.0625,9.955452864,13.85492007,5.761006131,5.760839915,119.9994429,90.00392355,89.9948125,2.404947982,1.000028853,2.405017372,1.533974415,1.570802702,1.919092018,2.84570334,0.0,1.984846454,2.845549714,0.0,1.98483895,1.850216156,0.496300858,0.496300201,0.2662,0.26704191,0.00084191,0.00084191,7.088124481e-07,0.00316269722014,0.27020460722,0.26788382
401,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,3.074034391,0.0,1.982708161,3.090637857,0.0,1.961093742,0.0,0.0,0.0,1.778068196,1.961720767,0.0,0.0817,0.0956763,0.0139763,0.0139763,0.00019533696169,0.171068543452,0.266744843452,0.1096526
402,20,0.125,0.875,0.0,10.80594702,12.39586474,5.85163974,3.06675442,90.00001588,90.00015717,103.7028465,2.118357467,1.908088793,4.042014143,3.308606712,0.0,1.854184068,1.430889845,0.0,1.912058586,0.0,0.0,0.0,0.465900201,1.894342231,0.0,0.0211,0.02228926,0.00118926,0.00118926,1.4143393476e-06,0.0563630331754,0.0786522931754,0.02347852
403,80,0.09375,0.03125,0.875,13.42466607,11.17119355,10.1226196,9.497318141,90.00053804,90.00033742,89.9965984,1.103587213,1.065839793,1.176247166,0.0,3.304877423,2.037084069,0.0,3.304572086,1.982347995,2.396453691,1.137252332,2.012121483,0.633032778,0.278786706,2.050500943,0.213,0.22203906,0.00903906,0.00903906,8.17046056836e-05,0.0424369014085,0.264475961408,0.23107812
404,40,0.5,0.5,0.0,10.1484024,13.96923294,9.983595544,5.778517813,30.24889576,90.67036546,90.77631373,1.399218636,1.727708708,2.417442222,3.049907522,0.0,1.927719464,2.98828935,0.0,1.949998685,0.0,0.0,0.0,1.499791288,1.776392536,0.0,0.1464,0.17876812,0.03236812,0.03236812,0.00104769519233,0.221093715847,0.399861835847,0.21113624
405,80,0.53125,0.25,0.21875,10.55207699,10.23871108,9.398849961,8.772188072,90.00263779,90.00097271,90.00147614,1.08935786,1.071437352,1.167178701,3.126726465,3.233782891,1.861924566,3.031348185,3.174222031,1.850686845,3.118721476,3.160776003,1.843670639,1.918316842,1.313565933,1.099232018,0.1978,0.19162681,0.00617319,-0.00617319,3.81082747761e-05,0.0312092517695,0.222836061769,0.1978
406,80,0.0,0.21875,0.78125,12.86503998,10.09648141,10.09637842,10.09637465,89.9979264,90.00135169,90.00151725,1.000010201,1.000000373,1.000010574,0.0,0.0,0.0,0.0,3.335684382,2.152352413,0.0,3.355085336,2.130465262,0.0,1.75322747,2.13001768,0.0749,0.07720862,0.00230862,0.00230862,5.3297263044e-06,0.0308226969292,0.108031316929,0.07951724
407,80,0.34375,0.59375,0.0625,10.33693184,23.92046361,6.318127947,6.31805955,119.9978225,90.0140946,90.00170123,3.786004939,1.000010826,3.786045925,3.159061488,1.52955805,2.020494033,3.285419234,1.218103213,1.923413334,3.330647956,3.159046874,1.95891606,1.558228804,1.849876122,0.476153359,0.2738,0.29275832,0.01895832,0.01895832,0.000359417897222,0.0692414901388,0.361999810139,0.31171664
408,30,0.083333333,0.083333333,0.833333333,12.54429149,14.51843162,5.471180395,5.470682925,120.0012103,89.99740409,90.00049098,2.653619616,1.000090934,2.65386092,3.205376818,2.966289802,2.119746549,3.205376818,2.966289802,2.119746549,0.663836665,0.663836662,2.119781479,0.726317082,0.726317082,2.11981366,0.1618,0.16121552,0.00058448,-0.00058448,3.416168704e-07,0.00361236093943,0.164827880939,0.1618
409,20,0.0,0.625,0.375,11.98752575,12.41135766,6.261249217,3.18946721,90.00025776,90.0000896,104.6927034,1.982249425,1.963101924,3.89135766,0.0,0.0,0.0,0.0,3.331746361,1.929470026,0.0,3.264054794,1.944427313,0.0,1.791345474,1.507092644,0.1515,0.11473534,0.03676466,-0.03676466,0.00135164022492,0.242671023102,0.357406363102,0.1515
410,80,0.0625,0.03125,0.90625,13.19145515,10.18125792,10.18103477,10.18097409,89.99917684,90.00063247,90.00068361,1.000021918,1.00000596,1.000027878,0.0,3.363676299,2.146079166,0.0,3.363700756,2.174469851,2.363418109,1.360098379,2.152930358,0.550624328,0.271811559,2.14906824,0.0637,0.06358224,0.00011776,-0.00011776,1.38674176e-08,0.00184866562009,0.0654309056201,0.0637
411,40,0.0,0.6875,0.3125,10.87028496,14.48801673,10.05846197,5.848268297,30.69146046,91.45889564,91.69587805,1.440380922,1.719904331,2.477317386,0.0,0.0,0.0,0.0,3.074221366,1.983809122,0.0,3.120576339,1.957717665,0.0,1.958676206,1.647340077,0.2983,0.28397575,0.01432425,-0.01432425,0.000205184138062,0.0480196111297,0.33199536113,0.2983
412,80,0.0,0.90625,0.09375,11.22508615,24.89693312,6.22152839,5.973102088,90.00018633,103.9295687,90.00012428,4.001739052,1.041590835,4.168174719,0.0,0.0,0.0,0.0,1.586827156,1.921440109,0.0,3.110764195,1.974982161,0.0,1.890655396,0.677160379,0.0139,0.01586053,0.00196053,0.00196053,3.8436778809e-06,0.141045323741,0.156905853741,0.01782106
413,80,0.09375,0.5,0.40625,11.93784177,24.71700018,6.36976082,6.274220457,90.00016116,104.8049491,90.00010111,3.880365508,1.015227448,3.93945357,3.252141552,3.30073664,1.902383478,0.817943455,3.313158184,1.915259223,2.070840882,3.309117994,1.94992469,0.483355302,1.749427834,1.767995952,0.0609,0.0619449,0.0010449,0.0010449,1.09181601e-06,0.017157635468,0.079102535468,0.0629898
414,80,0.03125,0.09375,0.875,13.13471178,10.16660805,10.16641646,10.16638512,89.99876531,90.00091285,90.0008763,1.000018845,1.000003083,1.000021928,3.376666618,3.358815785,2.142983868,1.125555539,3.358848416,2.142982595,1.290247476,2.907518964,2.15109298,0.274916825,0.824751747,2.147732026,0.0684,0.06797055,0.00042945,-0.00042945,1.844273025e-07,0.00627850877193,0.0742490587719,0.0684
415,30,0.0,0.583333333,0.416666667,11.32220956,14.09279273,5.275761957,5.275232625,120.0004194,90.0001863,89.99962074,2.671233624,1.000100343,2.671501663,0.0,0.0,0.0,0.0,2.415261725,2.049701033,0.0,3.381366416,2.049704102,0.0,1.708131161,1.366510617,0.1699,0.17053605,0.00063605,0.00063605,4.045596025e-07,0.00374367274868,0.174279722749,0.1711721
416,40,0.125,0.5625,0.3125,11.72578419,14.42184887,6.128738711,6.127648605,120.0032853,90.01809169,90.00482765,2.353151203,1.0001779,2.353569827,3.024437735,3.275486751,2.096588681,2.577316896,3.344531986,1.997737963,2.6201713,3.198563125,2.007669704,1.048754921,1.89563554,1.603237683,0.3321,0.30127592,0.03082408,-0.03082408,0.000950123907846,0.0928156579344,0.394091577934,0.3321
417,80,0.0625,0.09375,0.84375,12.97712783,10.12578021,10.12561008,10.12555586,89.99875228,90.00094588,90.00096008,1.000016802,1.000005355,1.000022157,0.0,3.345351529,2.134384459,0.0,3.345374361,2.13438439,2.078699785,2.896523739,2.14275337,0.501961068,0.727891446,2.140284206,0.091,0.10441454,0.01341454,0.01341454,0.000179949883412,0.147412527473,0.251827067473,0.11782908
418,40,0.0625,0.1875,0.75,13.76887438,15.65134254,6.374426206,6.37441187,120.0010944,89.99989276,89.99371608,2.455333552,1.000002249,2.455339074,3.1924665,3.187158863,2.211014749,1.0641555,3.188863239,2.211154636,1.466481336,2.310182241,2.135800202,0.552812421,1.013503173,2.061400987,0.3379,0.36859979,0.03069979,0.03069979,0.000942477106044,0.0908546611423,0.459454451142,0.39929958
419,80,0.8125,0.1875,0.0,9.304829244,9.063255569,9.062786811,9.062591535,90.00318956,89.99808847,90.00398772,1.000051723,1.000021547,1.000073272,2.864858113,0.0,1.915191552,2.994200434,0.0,1.922979764,0.0,0.0,0.0,1.915168507,1.008171081,0.0,0.0992,0.10054231,0.00134231,0.00134231,1.8017961361e-06,0.0135313508065,0.114073660806,0.10188462
420,40,0.0,0.3125,0.6875,12.90119512,9.999328754,9.377329826,5.503511733,90.00002255,89.99764662,89.99901655,1.066330068,1.703881136,1.816899689,0.0,0.0,0.0,0.0,3.439408095,1.964989216,0.0,3.48759743,1.996258546,0.0,1.446352792,2.077438983,0.094,0.09255237,0.00144763,-0.00144763,2.0956326169e-06,0.0154003191489,0.107952689149,0.094
421,40,0.5625,0.4375,0.0,10.0653157,13.93419719,9.956252586,5.76234901,30.24320596,90.65110661,90.75395083,1.399542355,1.727811448,2.418145303,3.021689632,0.0,1.929943902,2.994912014,0.0,1.938633211,0.0,0.0,0.0,1.909686095,1.771380585,0.0,0.203,0.18279902,0.02020098,-0.02020098,0.00040807959296,0.0995122167488,0.282311236749,0.203
422,30,0.166666667,0.166666667,0.666666667,11.86838654,14.28997193,5.364102259,5.36363238,120.001119,89.99708055,90.00181417,2.664000655,1.000087605,2.664234034,1.459806372,3.031315364,2.07988377,1.459806372,3.031315375,2.079883837,2.184984082,2.127373633,2.079883823,1.059655005,1.079328511,2.09959969,0.1974,0.18651031,0.01088969,-0.01088969,0.000118585348296,0.0551656028369,0.241675912837,0.1974
423,10,0.75,0.25,0.0,9.623890447,11.76740549,3.073177506,3.073049643,120.004034,90.01627802,89.99845735,3.829067949,1.000041608,3.829227268,2.290041143,0.0,1.953239757,3.434855603,0.0,1.773977266,0.0,0.0,0.0,1.619512465,0.938555464,0.0,0.3221,0.27809183,0.04400817,-0.04400817,0.00193671902675,0.136628904067,0.414720734067,0.3221
424,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.0015671,89.98829662,90.01271722,2.713897416,1.000053357,2.714042222,2.482678553,1.490531991,1.913617223,2.804680106,1.363262444,1.913582122,2.882835322,2.726524889,1.913645297,1.913736604,1.315149032,0.657574517,0.0936,0.10026136,0.00666136,0.00666136,4.43737170496e-05,0.0711683760684,0.171429736068,0.10692272
426,40,0.625,0.375,0.0,10.02543837,14.0840701,9.821934534,5.703078169,30.55948662,91.08516866,91.25854105,1.433940539,1.722216362,2.469555858,3.059590178,0.0,1.91047471,2.948496547,0.0,1.954794687,0.0,0.0,0.0,1.716087178,1.547256827,0.0,0.2069,0.18154779,0.02535221,-0.02535221,0.000642734551884,0.122533639439,0.304081429439,0.2069
427,80,0.0,0.0625,0.9375,13.40216757,10.23517528,10.23493596,10.23492387,89.99899132,90.00072855,90.00065779,1.000023383,1.000001181,1.000024564,0.0,0.0,0.0,0.0,3.381487877,2.185993364,0.0,1.90166673,2.163150118,0.0,0.546501634,2.157452098,0.0219,0.0212824,0.0006176,-0.0006176,3.8142976e-07,0.028200913242,0.049483313242,0.0219
428,30,0.166666667,0.666666667,0.166666667,10.32731768,13.72933596,5.104877924,5.104406576,120.0004039,89.99809611,90.0028213,2.689454315,1.000092341,2.689702663,2.805068089,1.865545232,1.983112706,2.308865058,1.971452327,1.9830872,1.865545232,2.805068089,1.983092248,1.36127253,1.983145163,1.011163595,0.1469,0.15316503,0.00626503,0.00626503,3.92506009009e-05,0.0426482641253,0.195813294125,0.15943006
429,80,0.375,0.15625,0.46875,11.70459386,24.40814704,6.32475047,6.28121765,89.99986138,105.0586681,90.00013929,3.859147828,1.006930634,3.885894169,1.637610151,3.248522211,1.899298088,3.235614958,3.305805166,1.885194196,3.242439551,2.704845275,1.919043537,1.733085864,0.722566416,1.871261607,0.1619,0.1588844,0.0030156,-0.0030156,9.09384336e-06,0.0186263125386,0.177510712539,0.1619
430,80,0.5,0.375,0.125,10.06983728,9.305001839,9.30460743,9.304604637,90.00353336,90.00381265,89.99674048,1.000042389,1.0000003,1.000042689,3.077179928,3.252040951,1.969418977,3.074131461,2.3877946,1.967807248,3.074184476,3.078246069,1.961318536,1.940989617,1.740434844,0.922534896,0.1787,0.17163647,0.00706353,-0.00706353,4.98934560609e-05,0.039527308338,0.211163778338,0.1787
431,40,0.375,0.625,0.0,10.42639346,14.27021368,10.00232251,5.79226558,30.29843555,90.75173809,90.87385275,1.426690018,1.726841142,2.46366702,2.986405985,0.0,1.982441754,3.103623019,0.0,1.939999128,0.0,0.0,0.0,1.652389739,1.65408404,0.0,0.0958,0.13850992,0.04270992,0.04270992,0.00182413726641,0.445823799582,0.584333719582,0.18121984
432,80,0.5,0.34375,0.15625,10.16008626,9.33270669,9.332338123,9.332313117,90.00331168,89.99695447,90.00363569,1.000039494,1.00000268,1.000042173,3.08738754,3.177152601,1.976919015,3.083248794,3.218206601,1.971889033,3.083232165,3.093123621,1.967164623,1.948893644,1.582779268,1.091426007,0.1868,0.18424147,0.00255853,-0.00255853,6.5460757609e-06,0.013696627409,0.197938097409,0.1868
434,80,0.40625,0.3125,0.28125,10.91230368,24.15470583,6.460047801,6.459771186,119.9951024,90.01348578,90.00590548,3.739090882,1.000042821,3.739250994,3.079600696,3.352482354,2.051814139,3.230037395,3.325557425,1.999743431,3.229966179,2.942013601,1.924734681,1.774716573,1.46248185,1.388140167,0.4575,0.45560553,0.00189447,-0.00189447,3.5890165809e-06,0.00414091803279,0.459746448033,0.4575
435,80,0.40625,0.375,0.21875,10.47263681,9.427397528,9.42708403,9.427072192,90.00325622,90.00345289,89.99674095,1.000033255,1.000001256,1.000034511,3.187926002,2.981905167,1.995211204,3.115972563,3.122793961,1.991509892,3.119324982,3.119305019,1.994650202,1.759564448,1.680052607,1.392821293,0.1885,0.19399336,0.00549336,0.00549336,3.01770040896e-05,0.0291424933687,0.223135853369,0.19948672
436,80,0.75,0.0625,0.1875,10.15607608,10.10178823,9.288849998,8.658760447,90.00459636,90.00099387,90.0018461,1.08751764,1.072769024,1.166655238,1.993942428,3.010746115,1.834104193,3.015042937,3.206681121,1.824199011,3.025718564,2.163692293,1.822350427,1.892477536,0.402032962,1.050396938,0.2214,0.21732147,0.00407853,-0.00407853,1.66344069609e-05,0.0184215447154,0.235743014715,0.2214
438,80,0.59375,0.25,0.15625,10.2786101,23.85298912,6.309329397,6.309058132,119.9992086,90.01549335,90.00543659,3.780590237,1.000042996,3.780752788,3.208114154,3.297359286,1.94873812,3.154542516,3.324312736,1.922114066,3.154550586,3.222459035,2.036648008,1.944239052,1.379662992,1.526302438,0.2453,0.25905749,0.01375749,0.01375749,0.0001892685311,0.0560843456991,0.315141835699,0.27281498
440,80,0.46875,0.375,0.15625,10.20293343,9.34579998,9.345432758,9.345426873,90.00343762,90.00369073,89.99673942,1.000039294,1.00000063,1.000039924,3.128229389,3.177316174,1.976869257,3.094403915,2.945107327,1.97209024,3.08758118,3.094122352,1.985558489,1.867577911,1.751320757,1.043315796,0.1848,0.18715001,0.00235001,0.00235001,5.5225470001e-06,0.012716504329,0.199866514329,0.18950002
441,80,0.25,0.09375,0.65625,12.34467672,24.75494695,6.787036859,6.786540515,119.9888756,90.01604444,90.00111982,3.647386549,1.000073137,3.647653307,0.0,3.393388386,2.060724417,0.0,3.393270257,2.139719812,2.513530807,2.152035451,2.101017191,1.120875744,0.718104792,2.079512451,0.3266,0.29957696,0.02702304,-0.02702304,0.000730244690842,0.0827404776485,0.382317437648,0.3266
445,80,0.0,0.9375,0.0625,10.57874905,9.459110175,9.45908446,9.458557795,90.00502696,90.00595316,89.99292451,1.000002719,1.000055681,1.0000584,0.0,0.0,0.0,0.0,1.757483233,1.999055455,0.0,3.124943348,2.020143965,0.0,1.993858134,0.505064427,0.0987,0.09583668,0.00286332,-0.00286332,8.1986014224e-06,0.0290103343465,0.124847014347,0.0987
446,80,0.53125,0.15625,0.3125,10.57543277,9.458142372,9.45792035,9.457724031,90.00212312,89.9982354,90.00272234,1.000023475,1.000020758,1.000044233,2.866672851,3.214254658,2.004486073,3.124723349,3.137994241,1.998894676,3.124715625,2.960984322,1.993615332,2.01339323,1.017640137,1.687911845,0.2469,0.23420678,0.01269322,-0.01269322,0.000161117833968,0.0514103685703,0.28561714857,0.2469
447,30,0.833333333,0.166666667,0.0,8.982147107,13.20990611,4.853439677,4.853208497,120.0016651,89.98641872,90.01458218,2.721761676,1.000047634,2.721891326,3.190036573,0.0,1.889868852,2.698942338,0.0,1.889868858,0.0,0.0,0.0,1.890000012,1.299327425,0.0,0.0282,0.02815825,4.175e-05,-4.175e-05,1.7430625e-09,0.0014804964539,0.0296387464539,0.0282
448,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,0.889916546,3.205296938,1.977246543,2.800781344,2.982321405,1.977197383,3.076250858,2.606140017,1.977240401,1.997008482,0.678792142,1.687116096,0.2527,0.23162646,0.02107354,-0.02107354,0.000444094088132,0.083393510091,0.315019970091,0.2527
449,40,0.0625,0.625,0.3125,12.27219705,15.06442137,6.13765327,6.135055954,120.0080064,90.02773587,88.18468348,2.454426913,1.000423357,2.455466011,3.067808195,3.124978511,2.092712603,1.323162276,3.383081584,2.047354903,2.064441669,3.251589867,2.032461802,0.532340043,2.032661794,1.26883563,0.2789,0.31900943,0.04010943,0.04010943,0.00160876637492,0.143812943707,0.462822373707,0.35911886
451,80,0.34375,0.3125,0.34375,11.19531423,24.28212997,6.526050605,6.525749351,119.9935359,90.01230942,90.00540354,3.720800135,1.000046164,3.720971901,3.459653018,3.403493964,2.105089984,3.355739326,3.355659584,1.991923129,3.403538697,3.291176008,1.957544618,1.523396529,1.406012226,1.521334852,0.156,0.47236499,0.31636499,0.31636499,0.100086806898,2.02798070513,2.50034569513,0.78872998
