@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from mbtr/random_state_4/split_6/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute beta numeric
@attribute gamma numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-Ga numeric
@attribute ecn_bond_dist_Al-In numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-Al numeric
@attribute ecn_bond_dist_Ga-In numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-Al numeric
@attribute ecn_bond_dist_In-Ga numeric
@attribute ecn_bond_dist_In-O numeric
@attribute ecn_bond_dist_O-Al numeric
@attribute ecn_bond_dist_O-Ga numeric
@attribute ecn_bond_dist_O-In numeric
@attribute Ef numeric
@attribute mbtr_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
385,80,0.15625,0.1875,0.65625,12.20250356,9.920084856,9.920060682,9.919943865,89.99807833,90.00156677,90.00165773,1.000002437,1.000011776,1.000014213,1.969906154,3.284351461,2.096569033,1.095353428,3.280281134,2.104867587,3.42370909,3.191830877,2.096304065,1.020340471,1.238228244,2.060858208,0.1691,0.159128614,0.009971386,-0.009971386,9.9428538761e-05,0.0589673920757,0.218096006076,0.1691
386,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602183,5.833662206,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.435770692,0.0,1.731284699,1.958400656,0.0,0.0,0.0,2.89344555,0.0,2.002506605,1.906523834,0.0,0.840306904,0.3116,0.399393076,0.087793076,0.087793076,0.00770762419354,0.28174928113,0.68114235713,0.487186152
387,80,0.0,0.0625,0.9375,13.71718777,25.30569245,7.076026051,7.07535979,119.9843388,90.01682698,89.98048291,3.576257672,1.000094166,3.576594435,0.0,0.0,0.0,0.0,3.537679895,2.042517083,0.0,2.213809149,2.187668938,0.0,0.428159069,2.083449731,0.1791,0.183753852,0.004653852,0.004653852,2.16583384379e-05,0.0259846566164,0.209738508616,0.188407704
388,40,0.8125,0.1875,0.0,9.517705203,9.105941717,8.476522933,4.93230171,90.00151279,90.00238371,90.00440003,1.07425436,1.718573484,1.846185058,2.942903227,0.0,1.796845385,3.095499267,0.0,1.766147742,0.0,0.0,0.0,1.859347698,0.748323848,0.0,0.0391,0.03997459,0.00087459,0.00087459,7.649076681e-07,0.0223680306905,0.0623426206905,0.04084918
389,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.0015671,89.98829662,90.01271722,2.713897416,1.000053357,2.714042222,1.343663057,1.793479203,1.913610203,2.726524889,0.0,1.913645297,2.726524889,0.0,1.913582122,1.91373661,0.63792308,0.657574516,0.0962,0.091848284,0.004351716,-0.004351716,1.89374321447e-05,0.0452361330561,0.137084417056,0.0962
390,80,0.375,0.375,0.25,10.60925426,9.468196926,9.467909968,9.467895269,90.00317034,90.00333685,89.99674348,1.000030308,1.000001553,1.000031861,3.134959308,3.168700937,2.00673695,3.16729687,3.214593756,2.000132378,3.128037634,3.134268865,1.999029648,1.809918105,1.81532291,1.479044616,0.1969,0.19321983,0.00368017,-0.00368017,1.35436512289e-05,0.0186905535805,0.21191038358,0.1969
392,80,0.84375,0.0,0.15625,9.9578907,23.66525098,6.234861666,6.23444049,120.0019324,90.00931071,90.01125099,3.795633688,1.000067556,3.795890107,0.0,3.193550465,1.908816828,0.0,0.0,0.0,3.117220245,0.0,2.067756142,1.892749449,0.0,1.613222932,0.1994,0.22226178,0.02286178,0.02286178,0.000522660984768,0.114652858576,0.336914638576,0.24512356
393,80,0.09375,0.46875,0.4375,11.86618457,24.59102511,6.676281627,6.675969502,119.9897026,90.00298122,90.00007879,3.683341489,1.000046754,3.683513698,3.338036772,3.434695277,2.108259514,1.112722374,3.396078995,2.053941911,1.990410247,3.338157855,2.062991207,0.662536182,1.915356359,2.040474724,0.3027,0.293000207,0.009699793,-0.009699793,9.40859842428e-05,0.0320442451272,0.325044452127,0.3027
394,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.421747426,90.00029609,105.0881185,90.00007154,3.832357047,1.006950567,3.8589941,0.0,0.0,0.0,0.0,3.313774811,1.92784441,0.0,3.299144234,1.950739751,0.0,1.72494264,1.941602663,0.0679,0.072060449,0.004160449,0.004160449,1.73093358816e-05,0.0612731811487,0.133333630149,0.076220898
395,40,0.0,0.3125,0.6875,13.26346806,14.93895684,6.404290293,6.403269537,120.001449,90.0155113,90.00978738,2.332648296,1.000159412,2.333020148,0.0,0.0,0.0,0.0,3.308465123,2.0870843,0.0,3.213683832,2.140025443,0.0,1.852194425,2.125317681,0.3366,0.339247162,0.002647162,0.002647162,7.00746665424e-06,0.00786441473559,0.347111576736,0.341894324
396,80,0.625,0.03125,0.34375,10.81199494,10.33353642,9.469110025,8.839703223,90.00400963,90.00075318,90.00108906,1.091289086,1.071202255,1.168991329,0.833668033,3.141248652,1.866137162,3.140413397,3.140450365,1.848802346,3.08501657,1.51412925,1.881213227,1.863096492,0.15686735,1.700007083,0.2511,0.251816222,0.000716222,0.000716222,5.12973953284e-07,0.00285233771406,0.254668559714,0.252532444
397,80,0.375,0.4375,0.1875,10.42400616,9.412785242,9.412497647,9.41242694,90.00359611,90.00368051,89.99631331,1.000030555,1.000007512,1.000038067,3.113817712,3.154245895,1.99061013,3.177813263,2.92345301,1.989666563,3.115221396,3.112497617,1.992786106,1.722015698,1.885298862,1.223204413,0.1911,0.1893185,0.0017815,-0.0017815,3.17374225e-06,0.00932234432234,0.198640844322,0.1911
398,40,0.0,0.1875,0.8125,14.13221547,15.60920332,6.466846523,6.466133011,119.9949729,90.02158381,90.0146182,2.413727195,1.000110346,2.41399354,0.0,0.0,0.0,0.0,3.384273826,2.163007642,0.0,3.33832669,2.183651411,0.0,1.178007479,2.139692179,0.3222,0.349991792,0.027791792,0.027791792,0.000772383702571,0.0862563376785,0.436248129678,0.377783584
399,40,0.3125,0.0,0.6875,12.41098612,9.88002704,9.252752787,5.430467132,90.00047184,89.99854379,90.00214246,1.067793258,1.703859459,1.819369642,0.0,3.362127544,1.990277429,0.0,0.0,0.0,3.10965563,0.0,1.947356549,1.58142683,0.0,2.003578165,0.2783,0.263915881,0.014384119,-0.014384119,0.000206902879406,0.0516856593604,0.31560154036,0.2783
400,40,0.875,0.0625,0.0625,9.955452864,13.85492007,5.761006131,5.760839915,119.9994429,90.00392355,89.9948125,2.404947982,1.000028853,2.405017372,1.533974415,1.570802702,1.919092018,2.84570334,0.0,1.984846454,2.845549714,0.0,1.98483895,1.850216156,0.496300858,0.496300201,0.2662,0.279607097,0.013407097,0.013407097,0.000179750249967,0.0503647520661,0.329971849066,0.293014194
401,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,3.074034391,0.0,1.982708161,3.090637857,0.0,1.961093742,0.0,0.0,0.0,1.778068196,1.961720767,0.0,0.0817,0.094117063,0.012417063,0.012417063,0.000154183453546,0.151983635251,0.246100698251,0.106534126
402,20,0.125,0.875,0.0,10.80594702,12.39586474,5.85163974,3.06675442,90.00001588,90.00015717,103.7028465,2.118357467,1.908088793,4.042014143,3.308606712,0.0,1.854184068,1.430889845,0.0,1.912058586,0.0,0.0,0.0,0.465900201,1.894342231,0.0,0.0211,0.019817453,0.001282547,-0.001282547,1.64492680721e-06,0.0607842180095,0.0806016710095,0.0211
403,80,0.09375,0.03125,0.875,13.42466607,11.17119355,10.1226196,9.497318141,90.00053804,90.00033742,89.9965984,1.103587213,1.065839793,1.176247166,0.0,3.304877423,2.037084069,0.0,3.304572086,1.982347995,2.396453691,1.137252332,2.012121483,0.633032778,0.278786706,2.050500943,0.213,0.236743983,0.023743983,0.023743983,0.000563776728704,0.111474098592,0.348218081592,0.260487966
405,80,0.53125,0.25,0.21875,10.55207699,10.23871108,9.398849961,8.772188072,90.00263779,90.00097271,90.00147614,1.08935786,1.071437352,1.167178701,3.126726465,3.233782891,1.861924566,3.031348185,3.174222031,1.850686845,3.118721476,3.160776003,1.843670639,1.918316842,1.313565933,1.099232018,0.1978,0.200605946,0.002805946,0.002805946,7.87333295492e-06,0.0141857735086,0.214791719509,0.203411892
406,80,0.0,0.21875,0.78125,12.86503998,10.09648141,10.09637842,10.09637465,89.9979264,90.00135169,90.00151725,1.000010201,1.000000373,1.000010574,0.0,0.0,0.0,0.0,3.335684382,2.152352413,0.0,3.355085336,2.130465262,0.0,1.75322747,2.13001768,0.0749,0.070594266,0.004305734,-0.004305734,1.85393452788e-05,0.057486435247,0.128080701247,0.0749
408,30,0.083333333,0.083333333,0.833333333,12.54429149,14.51843162,5.471180395,5.470682925,120.0012103,89.99740409,90.00049098,2.653619616,1.000090934,2.65386092,3.205376818,2.966289802,2.119746549,3.205376818,2.966289802,2.119746549,0.663836665,0.663836662,2.119781479,0.726317082,0.726317082,2.11981366,0.1618,0.16941741,0.00761741,0.00761741,5.80249351081e-05,0.0470791718171,0.216496581817,0.17703482
409,20,0.0,0.625,0.375,11.98752575,12.41135766,6.261249217,3.18946721,90.00025776,90.0000896,104.6927034,1.982249425,1.963101924,3.89135766,0.0,0.0,0.0,0.0,3.331746361,1.929470026,0.0,3.264054794,1.944427313,0.0,1.791345474,1.507092644,0.1515,0.134133295,0.017366705,-0.017366705,0.000301602442557,0.114631716172,0.248765011172,0.1515
411,40,0.0,0.6875,0.3125,10.87028496,14.48801673,10.05846197,5.848268297,30.69146046,91.45889564,91.69587805,1.440380922,1.719904331,2.477317386,0.0,0.0,0.0,0.0,3.074221366,1.983809122,0.0,3.120576339,1.957717665,0.0,1.958676206,1.647340077,0.2983,0.290384186,0.007915814,-0.007915814,6.26601112826e-05,0.0265364197117,0.316920605712,0.2983
413,80,0.09375,0.5,0.40625,11.93784177,24.71700018,6.36976082,6.274220457,90.00016116,104.8049491,90.00010111,3.880365508,1.015227448,3.93945357,3.252141552,3.30073664,1.902383478,0.817943455,3.313158184,1.915259223,2.070840882,3.309117994,1.94992469,0.483355302,1.749427834,1.767995952,0.0609,0.06088445,1.555e-05,-1.555e-05,2.418025e-10,0.000255336617406,0.0611397866174,0.0609
414,80,0.03125,0.09375,0.875,13.13471178,10.16660805,10.16641646,10.16638512,89.99876531,90.00091285,90.0008763,1.000018845,1.000003083,1.000021928,3.376666618,3.358815785,2.142983868,1.125555539,3.358848416,2.142982595,1.290247476,2.907518964,2.15109298,0.274916825,0.824751747,2.147732026,0.0684,0.062680769,0.005719231,-0.005719231,3.27096032314e-05,0.0836144883041,0.146295257304,0.0684
416,40,0.125,0.5625,0.3125,11.72578419,14.42184887,6.128738711,6.127648605,120.0032853,90.01809169,90.00482765,2.353151203,1.0001779,2.353569827,3.024437735,3.275486751,2.096588681,2.577316896,3.344531986,1.997737963,2.6201713,3.198563125,2.007669704,1.048754921,1.89563554,1.603237683,0.3321,0.281616133,0.050483867,-0.050483867,0.00254862082727,0.152014052996,0.433630185996,0.3321
417,80,0.0625,0.09375,0.84375,12.97712783,10.12578021,10.12561008,10.12555586,89.99875228,90.00094588,90.00096008,1.000016802,1.000005355,1.000022157,0.0,3.345351529,2.134384459,0.0,3.345374361,2.13438439,2.078699785,2.896523739,2.14275337,0.501961068,0.727891446,2.140284206,0.091,0.111419874,0.020419874,0.020419874,0.000416971254176,0.22439421978,0.33581409378,0.131839748
418,40,0.0625,0.1875,0.75,13.76887438,15.65134254,6.374426206,6.37441187,120.0010944,89.99989276,89.99371608,2.455333552,1.000002249,2.455339074,3.1924665,3.187158863,2.211014749,1.0641555,3.188863239,2.211154636,1.466481336,2.310182241,2.135800202,0.552812421,1.013503173,2.061400987,0.3379,0.318713352,0.019186648,-0.019186648,0.000368127461476,0.0567820301864,0.375495382186,0.3379
420,40,0.0,0.3125,0.6875,12.90119512,9.999328754,9.377329826,5.503511733,90.00002255,89.99764662,89.99901655,1.066330068,1.703881136,1.816899689,0.0,0.0,0.0,0.0,3.439408095,1.964989216,0.0,3.48759743,1.996258546,0.0,1.446352792,2.077438983,0.094,0.091155977,0.002844023,-0.002844023,8.08846682453e-06,0.0302555638298,0.12141154083,0.094
421,40,0.5625,0.4375,0.0,10.0653157,13.93419719,9.956252586,5.76234901,30.24320596,90.65110661,90.75395083,1.399542355,1.727811448,2.418145303,3.021689632,0.0,1.929943902,2.994912014,0.0,1.938633211,0.0,0.0,0.0,1.909686095,1.771380585,0.0,0.203,0.207526349,0.004526349,0.004526349,2.04878352698e-05,0.0222972857143,0.229823634714,0.212052698
423,10,0.75,0.25,0.0,9.623890447,11.76740549,3.073177506,3.073049643,120.004034,90.01627802,89.99845735,3.829067949,1.000041608,3.829227268,2.290041143,0.0,1.953239757,3.434855603,0.0,1.773977266,0.0,0.0,0.0,1.619512465,0.938555464,0.0,0.3221,0.304056574,0.018043426,-0.018043426,0.000325565221817,0.0560180875505,0.36007466155,0.3221
424,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.0015671,89.98829662,90.01271722,2.713897416,1.000053357,2.714042222,2.482678553,1.490531991,1.913617223,2.804680106,1.363262444,1.913582122,2.882835322,2.726524889,1.913645297,1.913736604,1.315149032,0.657574517,0.0936,0.095314292,0.001714292,0.001714292,2.93879706126e-06,0.0183150854701,0.11362937747,0.097028584
425,40,0.5625,0.125,0.3125,11.18077406,14.59876223,10.23741982,5.929532097,30.31484215,90.90380693,91.04825492,1.426019689,1.726513939,2.462042871,2.755738598,3.267114626,2.017306123,3.201428344,3.466935657,1.965679532,3.261808029,2.107138263,1.947249183,1.918964214,0.831712344,1.377189868,0.3028,0.320793628,0.017993628,0.017993628,0.000323770648602,0.0594241347424,0.380217762742,0.338787256
427,80,0.0,0.0625,0.9375,13.40216757,10.23517528,10.23493596,10.23492387,89.99899132,90.00072855,90.00065779,1.000023383,1.000001181,1.000024564,0.0,0.0,0.0,0.0,3.381487877,2.185993364,0.0,1.90166673,2.163150118,0.0,0.546501634,2.157452098,0.0219,0.021805055,9.4945e-05,-9.4945e-05,9.014553025e-09,0.00433538812785,0.0261404431279,0.0219
429,80,0.375,0.15625,0.46875,11.70459386,24.40814704,6.32475047,6.28121765,89.99986138,105.0586681,90.00013929,3.859147828,1.006930634,3.885894169,1.637610151,3.248522211,1.899298088,3.235614958,3.305805166,1.885194196,3.242439551,2.704845275,1.919043537,1.733085864,0.722566416,1.871261607,0.1619,0.157696939,0.004203061,-0.004203061,1.76657217697e-05,0.0259608462014,0.183657785201,0.1619
430,80,0.5,0.375,0.125,10.06983728,9.305001839,9.30460743,9.304604637,90.00353336,90.00381265,89.99674048,1.000042389,1.0000003,1.000042689,3.077179928,3.252040951,1.969418977,3.074131461,2.3877946,1.967807248,3.074184476,3.078246069,1.961318536,1.940989617,1.740434844,0.922534896,0.1787,0.166357373,0.012342627,-0.012342627,0.000152340441261,0.0690689815333,0.235426354533,0.1787
431,40,0.375,0.625,0.0,10.42639346,14.27021368,10.00232251,5.79226558,30.29843555,90.75173809,90.87385275,1.426690018,1.726841142,2.46366702,2.986405985,0.0,1.982441754,3.103623019,0.0,1.939999128,0.0,0.0,0.0,1.652389739,1.65408404,0.0,0.0958,0.148532453,0.052732453,0.052732453,0.0027807115994,0.550443141962,0.698975594962,0.201264906
432,80,0.5,0.34375,0.15625,10.16008626,9.33270669,9.332338123,9.332313117,90.00331168,89.99695447,90.00363569,1.000039494,1.00000268,1.000042173,3.08738754,3.177152601,1.976919015,3.083248794,3.218206601,1.971889033,3.083232165,3.093123621,1.967164623,1.948893644,1.582779268,1.091426007,0.1868,0.192517057,0.005717057,0.005717057,3.26847407412e-05,0.0306052301927,0.223122287193,0.198234114
433,80,0.0,0.0625,0.9375,13.40216757,10.23517528,10.23493596,10.23492387,89.99899132,90.00072855,90.00065779,1.000023383,1.000001181,1.000024564,0.0,0.0,0.0,0.0,3.381491729,2.157436136,0.0,2.182903324,2.165053934,0.0,0.458981603,2.159833169,0.0278,0.033746911,0.005946911,0.005946911,3.53657504419e-05,0.213917661871,0.247664572871,0.039693822
435,80,0.40625,0.375,0.21875,10.47263681,9.427397528,9.42708403,9.427072192,90.00325622,90.00345289,89.99674095,1.000033255,1.000001256,1.000034511,3.187926002,2.981905167,1.995211204,3.115972563,3.122793961,1.991509892,3.119324982,3.119305019,1.994650202,1.759564448,1.680052607,1.392821293,0.1885,0.215660029,0.027160029,0.027160029,0.000737667175281,0.144085034483,0.359745063483,0.242820058
436,80,0.75,0.0625,0.1875,10.15607608,10.10178823,9.288849998,8.658760447,90.00459636,90.00099387,90.0018461,1.08751764,1.072769024,1.166655238,1.993942428,3.010746115,1.834104193,3.015042937,3.206681121,1.824199011,3.025718564,2.163692293,1.822350427,1.892477536,0.402032962,1.050396938,0.2214,0.217861748,0.003538252,-0.003538252,1.25192272155e-05,0.0159812646793,0.233843012679,0.2214
437,80,0.0625,0.75,0.1875,11.11637699,10.42321774,9.551264862,8.932860571,89.99783306,90.00108153,90.00092779,1.091291875,1.069228025,1.166839856,3.071231239,3.447669062,1.894687007,1.771913473,2.999517466,1.88276098,1.741926027,3.11209226,1.905955544,0.480336672,1.935440948,1.054199114,0.1329,0.125063371,0.007836629,-0.007836629,6.14127540836e-05,0.058966358164,0.184029729164,0.1329
438,80,0.59375,0.25,0.15625,10.2786101,23.85298912,6.309329397,6.309058132,119.9992086,90.01549335,90.00543659,3.780590237,1.000042996,3.780752788,3.208114154,3.297359286,1.94873812,3.154542516,3.324312736,1.922114066,3.154550586,3.222459035,2.036648008,1.944239052,1.379662992,1.526302438,0.2453,0.264516883,0.019216883,0.019216883,0.000369288592236,0.0783403302079,0.342857213208,0.283733766
439,40,0.0,0.0625,0.9375,14.54457804,15.88908325,6.502113111,6.501821976,119.9903296,89.98039895,90.02059947,2.44367992,1.000044777,2.443789342,0.0,0.0,0.0,0.0,3.246460764,2.251636747,0.0,1.627613124,2.201903263,0.0,0.56302949,2.129757438,0.3881,0.332725964,0.055374036,-0.055374036,0.00306628386293,0.142679814481,0.475405778481,0.3881
440,80,0.46875,0.375,0.15625,10.20293343,9.34579998,9.345432758,9.345426873,90.00343762,90.00369073,89.99673942,1.000039294,1.00000063,1.000039924,3.128229389,3.177316174,1.976869257,3.094403915,2.945107327,1.97209024,3.08758118,3.094122352,1.985558489,1.867577911,1.751320757,1.043315796,0.1848,0.195537073,0.010737073,0.010737073,0.000115284736607,0.0581010443723,0.253638117372,0.206274146
441,80,0.25,0.09375,0.65625,12.34467672,24.75494695,6.787036859,6.786540515,119.9888756,90.01604444,90.00111982,3.647386549,1.000073137,3.647653307,0.0,3.393388386,2.060724417,0.0,3.393270257,2.139719812,2.513530807,2.152035451,2.101017191,1.120875744,0.718104792,2.079512451,0.3266,0.307715208,0.018884792,-0.018884792,0.000356635368883,0.0578223882425,0.365537596242,0.3266
442,40,0.0625,0.1875,0.75,13.39798211,14.98135555,6.427509716,6.426568721,120.0009116,90.01517843,90.00943355,2.330818032,1.000146423,2.331159317,3.21328436,3.110659518,2.191948888,1.071094787,3.457660688,2.029233369,1.398726498,2.306518657,2.13045895,0.548354116,0.945429418,2.102660634,0.3286,0.284749774,0.043850226,-0.043850226,0.00192284232025,0.1334456056,0.4181953796,0.3286
443,80,0.75,0.25,0.0,9.623890434,23.53481097,6.146355011,6.146099281,120.004034,90.01627804,89.99845744,3.829067948,1.000041609,3.82922727,3.133409328,0.0,1.897229669,3.072958552,0.0,1.942007526,0.0,0.0,0.0,1.891421006,1.55274347,0.0,0.2122,0.209401257,0.002798743,-0.002798743,7.83296238005e-06,0.0131891753063,0.222590432306,0.2122
444,80,0.1875,0.5,0.3125,11.54994259,24.64428267,6.29062899,6.158868219,90.00003043,104.5929686,90.0001276,3.917618208,1.021393666,4.001430424,3.152412001,3.343018304,1.906420315,2.63868815,3.24868537,1.917286365,2.671019793,3.191821206,1.923805994,1.023821104,1.83146516,1.499444651,0.1728,0.167924814,0.004875186,-0.004875186,2.37674385346e-05,0.0282128819444,0.196137695944,0.1728
446,80,0.53125,0.15625,0.3125,10.57543277,9.458142372,9.45792035,9.457724031,90.00212312,89.9982354,90.00272234,1.000023475,1.000020758,1.000044233,2.866672851,3.214254658,2.004486073,3.124723349,3.137994241,1.998894676,3.124715625,2.960984322,1.993615332,2.01339323,1.017640137,1.687911845,0.2469,0.226603226,0.020296774,-0.020296774,0.000411959034807,0.0822064560551,0.308809682055,0.2469
447,30,0.833333333,0.166666667,0.0,8.982147107,13.20990611,4.853439677,4.853208497,120.0016651,89.98641872,90.01458218,2.721761676,1.000047634,2.721891326,3.190036573,0.0,1.889868852,2.698942338,0.0,1.889868858,0.0,0.0,0.0,1.890000012,1.299327425,0.0,0.0282,0.031034286,0.002834286,0.002834286,8.0331771298e-06,0.100506595745,0.131540881745,0.033868572
450,80,0.4375,0.40625,0.15625,10.48845721,10.21321919,9.381611748,8.757123806,90.00147562,90.00117669,90.00161438,1.088642279,1.071311992,1.166275528,3.10138083,2.753601019,1.857642593,3.098979039,3.222349029,1.834013709,3.032944355,3.089849718,1.877540799,1.740015954,1.689487322,1.005033909,0.1367,0.139695591,0.002995591,0.002995591,8.97356543928e-06,0.0219136137527,0.161609204753,0.142691182
451,80,0.34375,0.3125,0.34375,11.19531423,24.28212997,6.526050605,6.525749351,119.9935359,90.01230942,90.00540354,3.720800135,1.000046164,3.720971901,3.459653018,3.403493964,2.105089984,3.355739326,3.355659584,1.991923129,3.403538697,3.291176008,1.957544618,1.523396529,1.406012226,1.521334852,0.156,0.448797026,0.292797026,0.292797026,0.0857300984344,1.87690401282,2.32570103882,0.741594052
452,80,0.0,0.71875,0.28125,11.2431191,9.653053851,9.65302542,9.652695886,90.00381698,90.00444897,89.99446278,1.000002945,1.000034139,1.000037084,0.0,0.0,0.0,0.0,3.115303859,2.040540025,0.0,3.192868182,2.043673945,0.0,1.912634116,1.41733601,0.1358,0.13638166,0.00058166,0.00058166,3.383283556e-07,0.00428321060383,0.140664870604,0.13696332
453,20,0.125,0.75,0.125,11.13587611,12.37936924,5.979475566,3.10173354,90.00005057,90.00014088,104.0611066,2.070310198,1.927785056,3.99111306,3.161327349,0.0,1.963071871,2.2072338,2.2072338,1.901412485,0.0,3.161327349,1.963071871,0.675565471,1.887324603,0.675565471,0.0402,0.029129582,0.011070418,-0.011070418,0.000122554154695,0.275383532338,0.304513114338,0.0402
454,80,0.0,0.46875,0.53125,12.03584716,9.874712016,9.874690771,9.874581757,90.00253527,90.00290085,89.99620458,1.000002151,1.00001104,1.000013191,0.0,0.0,0.0,0.0,3.265857196,2.088792767,0.0,3.266451719,2.087932452,0.0,2.10550391,2.100929775,0.1235,0.121649708,0.001850292,-0.001850292,3.42358048526e-06,0.0149821214575,0.136631829457,0.1235
