@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from ngram/random_state_14/split_1/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute gamma numeric
@attribute beta numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-O numeric
@attribute Unnamed: 23 numeric
@attribute Unnamed: 24 numeric
@attribute Ef numeric
@attribute ngram_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
577,40,0.0,0.25,0.75,13.87773678,15.69481767,6.390708537,6.390694063,120.00116059999999,89.99959259,89.99390484,2.455880687,1.000002265,2.455886249,0.0,2.144498487,2.1512688819999997,,,0.3267,0.335055495,0.00835549499999999,0.00835549499999999,6.981429669502484e-05,0.025575436179981606,0.3606309311799816,0.34341098999999997
578,40,0.1875,0.0625,0.75,12.82525339,9.980773093,9.355035529,5.494350016,90.00034219,89.99777278,90.00109958,1.066887781,1.702664647,1.8165521059999998,1.993408619,1.950739953,1.982745105,,,0.2205,0.22526100100000002,0.004761001000000015,0.004761001000000015,2.266713052200114e-05,0.021591841269841337,0.24685284226984136,0.23002200200000003
579,80,0.28125,0.0,0.71875,12.21370154,9.923203952,9.923105903,9.922880164,89.99932043,90.00072045,90.00114149,1.000009881,1.000022749,1.00003263,2.103986284,0.0,2.096497916,,,0.1895,0.189435629,6.43710000000075e-05,-6.43710000000075e-05,4.143625641000966e-09,0.0003396886543536016,0.1897753176543536,0.1895
580,30,0.0,0.5,0.5,11.58472625,14.18623301,5.318970073,5.318441245,120.00054329999999,89.99992879,89.99950009999999,2.667101491,1.000099433,2.667366688,0.0,2.062833639,2.062841436,,,0.1572,0.134597534,0.022602466000000015,-0.022602466000000015,0.0005108714692811567,0.14378159033078888,0.2783791243307889,0.1572
581,30,0.41666666700000005,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.7070521960000002,1.0000769870000001,2.7072606039999996,1.9280059790000001,1.92799005,0.0,,,0.0677,0.073415437,0.005715437000000004,0.005715437000000004,3.266622010096904e-05,0.08442299852289518,0.15783843552289517,0.079130874
582,80,0.0,0.3125,0.6875,12.54976735,10.01326748,10.01325259,10.01324111,89.9972832,90.00178461,90.00201791,1.000001487,1.000001146,1.0000026340000001,0.0,2.1218486309999998,2.1157542240000002,,,0.0973,0.11691830199999999,0.01961830199999999,0.01961830199999999,0.0003848777733632036,0.20162694758478922,0.3185452495847892,0.13653660399999998
583,80,0.375,0.0625,0.5625,11.88929634,10.69305395,9.750117853999999,9.122933647,90.00235391,90.00048948,89.99946523,1.096710225,1.068748084,1.172106952,1.924617375,1.938912085,1.936599903,,,0.27899999999999997,0.291383328,0.012383328000000027,0.012383328000000027,0.00015334681235558466,0.044384688172043114,0.3357680161720431,0.303766656
584,80,0.0,0.5,0.5,11.93477885,9.847004289,9.846981564,9.84684526,90.00268992,90.00308505,89.99598791,1.000002308,1.000013842,1.00001615,0.0,2.080752546,2.084189999,,,0.1355,0.141425172,0.005925171999999979,0.005925171999999979,3.510766322958375e-05,0.04372820664206626,0.18515337864206624,0.14735034399999997
585,80,0.15625,0.09375,0.75,12.87477556,11.00330845,9.992703359,9.36749288,90.00078818,90.00029216,89.99767898,1.101134303,1.066742563,1.174626828,1.973773333,1.9624094380000001,1.9905839280000002,,,0.1767,0.18078624899999998,0.004086248999999986,0.004086248999999986,1.6697430890000888e-05,0.023125348047538123,0.2039115970475381,0.18487249799999997
586,30,0.916666667,0.083333333,0.0,8.877967896,13.168336800000002,4.832811448,4.8326105130000006,120.0018581,89.98487897,90.01600587,2.724777687,1.0000415790000001,2.724890981,1.8822471440000001,1.8822213019999998,0.0,,,0.015,0.035452118,0.020452118,0.020452118,0.0004182891306859239,1.3634745333333333,1.3989266513333334,0.055904235999999996
587,30,0.916666667,0.083333333,0.0,8.877967896,13.168336800000002,4.832811448,4.8326105130000006,120.0018581,89.98487897,90.01600587,2.724777687,1.0000415790000001,2.724890981,1.873845334,1.873871516,0.0,,,0.015,0.035452118,0.020452118,0.020452118,0.0004182891306859239,1.3634745333333333,1.3989266513333334,0.055904235999999996
588,60,0.75,0.083333333,0.166666667,9.54472643,13.43834207,9.920863792999999,4.960168635,120.00166329999999,89.98858334,90.01230987,1.354553631,2.00010615,2.709251047,1.9213034169999998,1.921303119,1.9212832080000002,,,0.1683,0.176871101,0.008571100999999998,0.008571100999999998,7.346377235220096e-05,0.050927516339869264,0.22779861733986928,0.185442202
589,40,0.3125,0.125,0.5625,12.65587349,15.20682635,6.2091630570000005,6.204714605,120.0113076,90.04316166,86.7469091,2.44909438,1.0007169470000001,2.450850251,2.033017841,2.019700062,2.070936209,,,0.4755,0.424139947,0.05136005299999996,-0.05136005299999996,0.002637855044162805,0.10801272975814924,0.5321526767581493,0.4755
590,40,0.375,0.625,0.0,10.31594196,14.03931082,10.03828146,5.810855611,30.26018106,90.70859528,90.82070387,1.398577125,1.727504886,2.416048816,1.9751439290000001,1.9334517519999999,0.0,,,0.2208,0.171322345,0.04947765500000001,-0.04947765500000001,0.002448038344299026,0.2240835824275363,0.3954059274275363,0.2208
591,20,0.5,0.5,0.0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.9163500580000001,4.048875521,1.9000725090000001,1.850760881,0.0,,,0.0166,0.017861535,0.0012615350000000011,0.0012615350000000011,1.591470556225003e-06,0.07599608433734946,0.09385761933734946,0.019123070000000002
592,30,0.25,0.0,0.75,12.01193866,14.34184258,5.386669596,5.386229042999999,120.00140559999998,89.99564796,90.00297525,2.6624693280000002,1.000081792,2.662687098,2.079810967,0.0,2.079829551,,,0.1817,0.16883193800000001,0.012868061999999986,-0.012868061999999986,0.00016558701963584362,0.07082037424325804,0.23965231224325806,0.1817
593,30,0.0,0.166666667,0.833333333,12.67530656,14.56000441,5.4918290789999995,5.491302977999999,120.00105220000002,89.9984417,89.99928396,2.6512122280000003,1.000095806,2.651466231,0.0,2.127377699,2.1273956640000002,,,0.1326,0.069314926,0.063285074,-0.063285074,0.0040050005911854755,0.4772630015082956,0.5465779275082956,0.1326
594,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.7099457030000003,1.000071234,2.710138742,1.920355848,1.920384162,0.0,,,0.0654,0.070171125,0.004771125000000001,0.004771125000000001,2.276363376562501e-05,0.07295298165137616,0.14312410665137615,0.07494225
596,80,0.0,0.59375,0.40625,12.07349206,24.81446922,6.39642398,6.293326275,90.00026548,104.7733364,90.00008594,3.879428458,1.016382069,3.9429815230000003,0.0,1.9184330969999999,1.961814555,,,0.0054,0.007604957,0.0022049569999999996,0.0022049569999999996,4.861835371848998e-06,0.40832537037037026,0.4159303273703703,0.009809914
597,40,0.125,0.0,0.875,13.3737448,10.11068883,9.484861141,5.5782927429999996,90.00039833,89.99670157,90.00085002,1.065981745,1.700316132,1.812505958,1.997840324,0.0,2.0129003069999998,,,0.2348,0.240003902,0.0052039019999999825,0.0052039019999999825,2.708059602560382e-05,0.02216312606473587,0.26216702806473585,0.24520780399999997
598,80,0.0,0.25,0.75,13.06039648,25.06407598,6.937738931,6.9371965520000005,119.98576000000001,90.00726920000001,89.98806773,3.612715357,1.0000781840000001,3.612997814,0.0,2.002630421,2.184033962,,,0.1086,0.099644971,0.008955029000000003,-0.008955029000000003,8.019254439084106e-05,0.08245883057090242,0.18210380157090242,0.1086
599,40,0.625,0.0,0.375,10.91090859,9.495620894,8.865926881,5.184100321,90.00072418,90.00095227,90.00412272,1.071024048,1.710215145,1.8316815469999999,1.891992625,0.0,1.851000612,,,0.2582,0.218203108,0.03999689199999998,-0.03999689199999998,0.0015997513696596622,0.15490663051897746,0.37310973851897744,0.2582
600,80,0.375,0.34375,0.28125,10.70269689,9.49590325,9.495629791,9.495616347999999,90.002962,89.99695821,90.00316768,1.000028798,1.000001416,1.0000302140000001,2.005986487,2.011212039,2.007461157,,,0.2066,0.214520291,0.007920290999999996,0.007920290999999996,6.273100952468094e-05,0.03833635527589543,0.25285664627589544,0.222440582
